time	V(a1)	V(a2)	V(a3)	V(a4)	V(v1)	V(v2)	V(vout)	V(vouts)	V(vouts2)
3.710676414597721e+002	1.221089e-002	9.973230e-003	7.290937e-003	9.528592e-003	-3.425561e-001	-3.784071e+000	-1.982063e+000	4.188418e+000	4.327958e+000
3.713880029289621e+002	1.224539e-002	9.989806e-003	7.322572e-003	9.578156e-003	-3.161678e-001	-3.773312e+000	-1.971138e+000	4.207427e+000	4.347611e+000
3.717083643981520e+002	1.225619e-002	9.982781e-003	7.330725e-003	9.604135e-003	-2.903408e-001	-3.771678e+000	-1.960138e+000	4.236865e+000	4.378035e+000
3.720287258673420e+002	1.224329e-002	9.952155e-003	7.315395e-003	9.606530e-003	-2.650751e-001	-3.779170e+000	-1.949061e+000	4.276733e+000	4.419230e+000
3.723490873365320e+002	1.220669e-002	9.897929e-003	7.276585e-003	9.585340e-003	-2.403706e-001	-3.795788e+000	-1.937909e+000	4.327030e+000	4.471196e+000
3.726694488057220e+002	1.214638e-002	9.820102e-003	7.214292e-003	9.540566e-003	-2.162273e-001	-3.821531e+000	-1.926680e+000	4.387757e+000	4.533931e+000
3.729898102749119e+002	1.206236e-002	9.718675e-003	7.128517e-003	9.472206e-003	-1.926454e-001	-3.856400e+000	-1.915376e+000	4.458913e+000	4.607438e+000
3.732229852605804e+002	1.199177e-002	9.635474e-003	7.056782e-003	9.413080e-003	-1.750517e-001	-3.886344e+000	-1.907100e+000	4.516759e+000	4.667219e+000
3.734561602462488e+002	1.192691e-002	9.558059e-003	6.990893e-003	9.359744e-003	-1.571654e-001	-3.914021e+000	-1.898781e+000	4.572208e+000	4.724517e+000
3.736893352319173e+002	1.186778e-002	9.486429e-003	6.930850e-003	9.312197e-003	-1.389865e-001	-3.939431e+000	-1.890418e+000	4.625259e+000	4.779332e+000
3.739225102175857e+002	1.181437e-002	9.420585e-003	6.876654e-003	9.270439e-003	-1.205151e-001	-3.962573e+000	-1.882013e+000	4.675912e+000	4.831664e+000
3.741556852032542e+002	1.176669e-002	9.360526e-003	6.828303e-003	9.234471e-003	-1.017511e-001	-3.983448e+000	-1.873563e+000	4.724167e+000	4.881512e+000
3.743888601889227e+002	1.172475e-002	9.306252e-003	6.785799e-003	9.204293e-003	-8.269456e-002	-4.002056e+000	-1.865071e+000	4.770025e+000	4.928878e+000
3.746220351745911e+002	1.168853e-002	9.257765e-003	6.749141e-003	9.179903e-003	-6.334543e-002	-4.018396e+000	-1.856535e+000	4.813484e+000	4.973760e+000
3.747323659825244e+002	1.167925e-002	9.242702e-003	6.739696e-003	9.176243e-003	-5.409811e-002	-4.022472e+000	-1.852479e+000	4.829876e+000	4.990515e+000
3.748426967904577e+002	1.167316e-002	9.230839e-003	6.733464e-003	9.175782e-003	-4.484082e-002	-4.025180e+000	-1.848414e+000	4.844555e+000	5.005562e+000
3.749530275983910e+002	1.167025e-002	9.222174e-003	6.730443e-003	9.178520e-003	-3.557354e-002	-4.026520e+000	-1.844339e+000	4.857521e+000	5.018902e+000
3.750633584063243e+002	1.167053e-002	9.216708e-003	6.730635e-003	9.184457e-003	-2.629629e-002	-4.026492e+000	-1.840254e+000	4.868773e+000	5.030534e+000
3.751736892142575e+002	1.167400e-002	9.214441e-003	6.734039e-003	9.193594e-003	-1.700906e-002	-4.025097e+000	-1.836160e+000	4.878313e+000	5.040458e+000
3.752840200221908e+002	1.168065e-002	9.215372e-003	6.740655e-003	9.205929e-003	-7.711853e-003	-4.022335e+000	-1.832056e+000	4.886138e+000	5.048675e+000
3.753943508301241e+002	1.169048e-002	9.219502e-003	6.750483e-003	9.221463e-003	1.595331e-003	-4.018205e+000	-1.827942e+000	4.892251e+000	5.055183e+000
3.754938139313011e+002	1.170233e-002	9.226216e-003	6.762345e-003	9.238458e-003	9.959459e-003	-4.013014e+000	-1.824225e+000	4.896104e+000	5.059175e+000
3.755932770324781e+002	1.171614e-002	9.234908e-003	6.776195e-003	9.257430e-003	1.828475e-002	-4.006984e+000	-1.820499e+000	4.898891e+000	5.062061e+000
3.756927401336550e+002	1.173193e-002	9.245579e-003	6.792034e-003	9.278381e-003	2.657120e-002	-4.000114e+000	-1.816766e+000	4.900609e+000	5.063843e+000
3.757922032348320e+002	1.174967e-002	9.258228e-003	6.809863e-003	9.301310e-003	3.481881e-002	-3.992405e+000	-1.813025e+000	4.901260e+000	5.064520e+000
3.758916663360089e+002	1.176939e-002	9.272855e-003	6.829680e-003	9.326217e-003	4.302759e-002	-3.983856e+000	-1.809276e+000	4.900844e+000	5.064092e+000
3.759911294371859e+002	1.179108e-002	9.289460e-003	6.851486e-003	9.353102e-003	5.119753e-002	-3.974468e+000	-1.805520e+000	4.899361e+000	5.062560e+000
3.760905925383629e+002	1.181473e-002	9.308043e-003	6.875281e-003	9.381965e-003	5.932863e-002	-3.964240e+000	-1.801756e+000	4.896810e+000	5.059923e+000
3.760977702879324e+002	1.181646e-002	9.309414e-003	6.877027e-003	9.384077e-003	5.991159e-002	-3.963492e+000	-1.801484e+000	4.896612e+000	5.059716e+000
3.762900314371145e+002	1.186962e-002	9.352805e-003	6.930523e-003	9.447338e-003	7.540376e-002	-3.940786e+000	-1.794184e+000	4.887833e+000	5.050645e+000
3.764822925862966e+002	1.192181e-002	9.395270e-003	6.983132e-003	9.509671e-003	9.074684e-002	-3.918616e+000	-1.786858e+000	4.879524e+000	5.042060e+000
3.766745537354788e+002	1.197303e-002	9.436809e-003	7.034855e-003	9.571076e-003	1.059408e-001	-3.896982e+000	-1.779506e+000	4.871685e+000	5.033960e+000
3.768668148846610e+002	1.202328e-002	9.477423e-003	7.085690e-003	9.631552e-003	1.209857e-001	-3.875882e+000	-1.772128e+000	4.864316e+000	5.026347e+000
3.770590760338432e+002	1.207257e-002	9.517111e-003	7.135638e-003	9.691101e-003	1.358816e-001	-3.855318e+000	-1.764723e+000	4.857416e+000	5.019219e+000
3.772513371830253e+002	1.212089e-002	9.555873e-003	7.184699e-003	9.749721e-003	1.506283e-001	-3.835290e+000	-1.757293e+000	4.850986e+000	5.012578e+000
3.774435983322074e+002	1.216825e-002	9.593709e-003	7.232874e-003	9.807413e-003	1.652259e-001	-3.815797e+000	-1.749836e+000	4.845026e+000	5.006423e+000
3.775915549854343e+002	1.219757e-002	9.615734e-003	7.262879e-003	9.844715e-003	1.764666e-001	-3.803686e+000	-1.744082e+000	4.843954e+000	5.005329e+000
3.777395116386611e+002	1.222158e-002	9.632472e-003	7.287621e-003	9.876729e-003	1.877793e-001	-3.793613e+000	-1.738314e+000	4.845451e+000	5.006888e+000
3.778874682918880e+002	1.224028e-002	9.643924e-003	7.307099e-003	9.903453e-003	1.991640e-001	-3.785577e+000	-1.732532e+000	4.849514e+000	5.011100e+000
3.780354249451148e+002	1.225366e-002	9.650089e-003	7.321314e-003	9.924889e-003	2.106209e-001	-3.779579e+000	-1.726736e+000	4.856145e+000	5.017965e+000
3.781833815983416e+002	1.226174e-002	9.650969e-003	7.330264e-003	9.941036e-003	2.221497e-001	-3.775618e+000	-1.720927e+000	4.865344e+000	5.027482e+000
3.783313382515684e+002	1.226451e-002	9.646562e-003	7.333950e-003	9.951894e-003	2.337506e-001	-3.773695e+000	-1.715103e+000	4.877110e+000	5.039653e+000
3.784792949047953e+002	1.226196e-002	9.636869e-003	7.332373e-003	9.957463e-003	2.454236e-001	-3.773808e+000	-1.709266e+000	4.891443e+000	5.054476e+000
3.785762338466229e+002	1.225664e-002	9.626877e-003	7.327710e-003	9.957469e-003	2.532066e-001	-3.775171e+000	-1.705435e+000	4.902642e+000	5.065973e+000
3.786440911059023e+002	1.225145e-002	9.618429e-003	7.322999e-003	9.956020e-003	2.586967e-001	-3.776715e+000	-1.702749e+000	4.911204e+000	5.074821e+000
3.787998858338395e+002	1.223344e-002	9.592950e-003	7.306115e-003	9.946605e-003	2.714395e-001	-3.782514e+000	-1.696573e+000	4.933777e+000	5.098137e+000
3.789556805617767e+002	1.221108e-002	9.563147e-003	7.284931e-003	9.932861e-003	2.843999e-001	-3.790045e+000	-1.690381e+000	4.958720e+000	5.123905e+000
3.791114752897139e+002	1.218436e-002	9.529020e-003	7.259448e-003	9.914789e-003	2.975778e-001	-3.799307e+000	-1.684173e+000	4.986034e+000	5.152124e+000
3.792672700176511e+002	1.215329e-002	9.490568e-003	7.229664e-003	9.892389e-003	3.109733e-001	-3.810300e+000	-1.677951e+000	5.015719e+000	5.182794e+000
3.794230647455884e+002	1.211787e-002	9.447793e-003	7.195580e-003	9.865661e-003	3.245864e-001	-3.823025e+000	-1.671713e+000	5.047774e+000	5.215916e+000
3.795788594735255e+002	1.207810e-002	9.400694e-003	7.157196e-003	9.834604e-003	3.384171e-001	-3.837482e+000	-1.665460e+000	5.082199e+000	5.251489e+000
3.797346542014628e+002	1.203398e-002	9.349271e-003	7.114512e-003	9.799220e-003	3.524653e-001	-3.853670e+000	-1.659191e+000	5.118995e+000	5.289514e+000
3.798994504025697e+002	1.198464e-002	9.292246e-003	7.066758e-003	9.759155e-003	3.676423e-001	-3.872122e+000	-1.652543e+000	5.159924e+000	5.331804e+000
3.800642466036766e+002	1.193732e-002	9.237260e-003	7.021069e-003	9.721124e-003	3.828634e-001	-3.889827e+000	-1.645877e+000	5.199996e+000	5.373209e+000
3.802290428047836e+002	1.189199e-002	9.184313e-003	6.977445e-003	9.685125e-003	3.981284e-001	-3.906784e+000	-1.639192e+000	5.239211e+000	5.413729e+000
3.803938390058905e+002	1.184868e-002	9.133404e-003	6.935885e-003	9.651158e-003	4.134375e-001	-3.922992e+000	-1.632488e+000	5.277568e+000	5.453364e+000
3.805586352069974e+002	1.180737e-002	9.084534e-003	6.896390e-003	9.619224e-003	4.287905e-001	-3.938453e+000	-1.625766e+000	5.315069e+000	5.492114e+000
3.807234314081043e+002	1.176807e-002	9.037702e-003	6.858960e-003	9.589323e-003	4.441876e-001	-3.953166e+000	-1.619025e+000	5.351712e+000	5.529979e+000
3.808882276092112e+002	1.173077e-002	8.992909e-003	6.823595e-003	9.561454e-003	4.596287e-001	-3.967130e+000	-1.612266e+000	5.387498e+000	5.566958e+000
3.809553924474775e+002	1.171802e-002	8.977117e-003	6.811652e-003	9.552557e-003	4.658280e-001	-3.971770e+000	-1.609505e+000	5.400691e+000	5.580588e+000
3.810225572857438e+002	1.170631e-002	8.962363e-003	6.800752e-003	9.544697e-003	4.719847e-001	-3.975961e+000	-1.606741e+000	5.413286e+000	5.593600e+000
3.810897221240101e+002	1.169563e-002	8.948649e-003	6.790896e-003	9.537876e-003	4.780988e-001	-3.979703e+000	-1.603974e+000	5.425285e+000	5.605995e+000
3.811568869622763e+002	1.168598e-002	8.935973e-003	6.782082e-003	9.532092e-003	4.841703e-001	-3.982997e+000	-1.601204e+000	5.436686e+000	5.617772e+000
3.812240518005426e+002	1.167737e-002	8.924337e-003	6.774312e-003	9.527347e-003	4.901992e-001	-3.985842e+000	-1.598430e+000	5.447490e+000	5.628931e+000
3.812912166388089e+002	1.166979e-002	8.913739e-003	6.767586e-003	9.523639e-003	4.961856e-001	-3.988238e+000	-1.595653e+000	5.457697e+000	5.639472e+000
3.813583814770751e+002	1.166325e-002	8.904180e-003	6.761902e-003	9.520968e-003	5.021294e-001	-3.990186e+000	-1.592873e+000	5.467306e+000	5.649395e+000
3.814747082072683e+002	1.165481e-002	8.890538e-003	6.754982e-003	9.519254e-003	5.122634e-001	-3.992024e+000	-1.588049e+000	5.482186e+000	5.664414e+000
3.815978609541774e+002	1.164973e-002	8.879961e-003	6.751535e-003	9.521300e-003	5.227944e-001	-3.992301e+000	-1.582932e+000	5.495633e+000	5.677962e+000
3.817960773254838e+002	1.164997e-002	8.871405e-003	6.754484e-003	9.533052e-003	5.392560e-001	-3.989843e+000	-1.574677e+000	5.512143e+000	5.695645e+000
3.819945234272321e+002	1.166387e-002	8.876539e-003	6.771173e-003	9.558508e-003	5.549665e-001	-3.980801e+000	-1.566381e+000	5.520221e+000	5.704036e+000
3.821929695289804e+002	1.168482e-002	8.888773e-003	6.794998e-003	9.591050e-003	5.701065e-001	-3.968830e+000	-1.558059e+000	5.524047e+000	5.708024e+000
3.823914156307287e+002	1.171283e-002	8.908106e-003	6.825959e-003	9.630680e-003	5.846759e-001	-3.953929e+000	-1.549710e+000	5.523622e+000	5.707609e+000
3.825898617324770e+002	1.174788e-002	8.934539e-003	6.864054e-003	9.677396e-003	5.986747e-001	-3.936099e+000	-1.541335e+000	5.518946e+000	5.702793e+000
3.827883078342253e+002	1.178999e-002	8.968071e-003	6.909286e-003	9.731200e-003	6.121030e-001	-3.915339e+000	-1.532933e+000	5.510019e+000	5.693574e+000
3.829867539359736e+002	1.183914e-002	9.008704e-003	6.961653e-003	9.792091e-003	6.249607e-001	-3.891650e+000	-1.524505e+000	5.496840e+000	5.679953e+000
3.831852000377219e+002	1.189535e-002	9.056436e-003	7.021155e-003	9.860069e-003	6.372479e-001	-3.865031e+000	-1.516051e+000	5.479410e+000	5.661930e+000
3.833895405781360e+002	1.195575e-002	9.108156e-003	7.085031e-003	9.932622e-003	6.494552e-001	-3.837246e+000	-1.507320e+000	5.460452e+000	5.642340e+000
3.835938811185501e+002	1.201073e-002	9.154518e-003	7.143587e-003	9.999801e-003	6.619064e-001	-3.811701e+000	-1.498566e+000	5.444516e+000	5.625873e+000
3.837982216589642e+002	1.206031e-002	9.195523e-003	7.196821e-003	1.006161e-002	6.746013e-001	-3.788396e+000	-1.489789e+000	5.431602e+000	5.612531e+000
3.840025621993783e+002	1.210447e-002	9.231169e-003	7.244733e-003	1.011804e-002	6.875400e-001	-3.767332e+000	-1.480988e+000	5.421710e+000	5.602313e+000
3.842069027397923e+002	1.214323e-002	9.261458e-003	7.287324e-003	1.016909e-002	7.007224e-001	-3.748507e+000	-1.472165e+000	5.414840e+000	5.595220e+000
3.844112432802065e+002	1.217657e-002	9.286389e-003	7.324594e-003	1.021478e-002	7.141487e-001	-3.731923e+000	-1.463319e+000	5.410992e+000	5.591251e+000
3.846155838206205e+002	1.220451e-002	9.305961e-003	7.356543e-003	1.025509e-002	7.278187e-001	-3.717580e+000	-1.454449e+000	5.410166e+000	5.590405e+000
3.848569027608434e+002	1.221500e-002	9.306643e-003	7.371885e-003	1.028024e-002	7.453121e-001	-3.708808e+000	-1.443950e+000	5.420777e+000	5.601374e+000
3.850982217010661e+002	1.221254e-002	9.294452e-003	7.374404e-003	1.029249e-002	7.639756e-001	-3.704923e+000	-1.433421e+000	5.438760e+000	5.619958e+000
3.853395406412889e+002	1.219713e-002	9.269390e-003	7.364099e-003	1.029184e-002	7.838091e-001	-3.705922e+000	-1.422864e+000	5.464114e+000	5.646156e+000
3.855808595815117e+002	1.216878e-002	9.231455e-003	7.340970e-003	1.027829e-002	8.048126e-001	-3.711806e+000	-1.412277e+000	5.496839e+000	5.679968e+000
3.858221785217345e+002	1.212748e-002	9.180648e-003	7.305017e-003	1.025185e-002	8.269862e-001	-3.722576e+000	-1.401661e+000	5.536936e+000	5.721396e+000
3.860634974619572e+002	1.207323e-002	9.116969e-003	7.256241e-003	1.021250e-002	8.503299e-001	-3.738231e+000	-1.391016e+000	5.584404e+000	5.770437e+000
3.863048164021801e+002	1.200604e-002	9.040417e-003	7.194640e-003	1.016026e-002	8.748435e-001	-3.758771e+000	-1.380342e+000	5.639243e+000	5.827094e+000
3.864963332939195e+002	1.194719e-002	8.974196e-003	7.140318e-003	1.011331e-002	8.952294e-001	-3.777584e+000	-1.371849e+000	5.686950e+000	5.876388e+000
3.866878501856588e+002	1.189100e-002	8.910682e-003	7.088731e-003	1.006905e-002	9.155341e-001	-3.795403e+000	-1.363336e+000	5.733348e+000	5.924330e+000
3.868793670773982e+002	1.183747e-002	8.849873e-003	7.039879e-003	1.002747e-002	9.357578e-001	-3.812228e+000	-1.354802e+000	5.778436e+000	5.970920e+000
3.870708839691376e+002	1.178659e-002	8.791771e-003	6.993763e-003	9.988586e-003	9.559003e-001	-3.828058e+000	-1.346247e+000	5.822216e+000	6.016157e+000
3.872624008608770e+002	1.173838e-002	8.736374e-003	6.950381e-003	9.952385e-003	9.759618e-001	-3.842894e+000	-1.337671e+000	5.864687e+000	6.060041e+000
3.874539177526164e+002	1.169282e-002	8.683684e-003	6.909734e-003	9.918871e-003	9.959421e-001	-3.856735e+000	-1.329075e+000	5.905849e+000	6.102573e+000
3.876454346443558e+002	1.164992e-002	8.633700e-003	6.871823e-003	9.888044e-003	1.015841e+000	-3.869581e+000	-1.320458e+000	5.945703e+000	6.143752e+000
3.879113656284793e+002	1.161121e-002	8.585228e-003	6.840162e-003	9.866140e-003	1.041643e+000	-3.878339e+000	-1.308453e+000	5.987784e+000	6.187205e+000
3.881772966126029e+002	1.158913e-002	8.553491e-003	6.825288e-003	9.860929e-003	1.065362e+000	-3.880117e+000	-1.296407e+000	6.018829e+000	6.219265e+000
3.884432275967264e+002	1.158370e-002	8.538489e-003	6.827203e-003	9.872413e-003	1.086998e+000	-3.874915e+000	-1.284320e+000	6.038837e+000	6.239931e+000
3.887091585808499e+002	1.159491e-002	8.540222e-003	6.845906e-003	9.900589e-003	1.106552e+000	-3.862735e+000	-1.272192e+000	6.047810e+000	6.249204e+000
3.889750895649735e+002	1.162275e-002	8.558691e-003	6.881396e-003	9.945459e-003	1.124023e+000	-3.843574e+000	-1.260023e+000	6.045746e+000	6.247082e+000
3.892410205490970e+002	1.166724e-002	8.593895e-003	6.933675e-003	1.000702e-002	1.139412e+000	-3.817435e+000	-1.247813e+000	6.032646e+000	6.233567e+000
3.895069515332206e+002	1.172837e-002	8.645834e-003	7.002741e-003	1.008528e-002	1.152718e+000	-3.784316e+000	-1.235562e+000	6.008510e+000	6.208658e+000
3.901517141907275e+002	1.189564e-002	8.791219e-003	7.189858e-003	1.029428e-002	1.181314e+000	-3.698448e+000	-1.205713e+000	5.938809e+000	6.136637e+000
3.903298589752192e+002	1.194418e-002	8.833804e-003	7.244027e-003	1.035440e-002	1.188677e+000	-3.674355e+000	-1.197431e+000	5.918470e+000	6.115592e+000
3.905080037597109e+002	1.198736e-002	8.871081e-003	7.292908e-003	1.040918e-002	1.196623e+000	-3.652355e+000	-1.189135e+000	5.901370e+000	6.097917e+000
3.906861485442026e+002	1.202518e-002	8.903048e-003	7.336501e-003	1.045864e-002	1.205150e+000	-3.632448e+000	-1.180827e+000	5.887511e+000	6.083610e+000
3.908642933286943e+002	1.205766e-002	8.929707e-003	7.374807e-003	1.050276e-002	1.214259e+000	-3.614633e+000	-1.172506e+000	5.876890e+000	6.072672e+000
3.910424381131861e+002	1.208478e-002	8.951056e-003	7.407826e-003	1.054155e-002	1.223950e+000	-3.598912e+000	-1.164172e+000	5.869509e+000	6.065102e+000
3.912205828976777e+002	1.210655e-002	8.967096e-003	7.435557e-003	1.057501e-002	1.234222e+000	-3.585284e+000	-1.155825e+000	5.865368e+000	6.060902e+000
3.913987276821695e+002	1.212297e-002	8.977827e-003	7.458000e-003	1.060314e-002	1.245076e+000	-3.573749e+000	-1.147465e+000	5.864467e+000	6.060070e+000
3.917562340194234e+002	1.212527e-002	8.968849e-003	7.472591e-003	1.062902e-002	1.270673e+000	-3.561169e+000	-1.130656e+000	5.880426e+000	6.076398e+000
3.919466149737556e+002	1.210981e-002	8.947449e-003	7.463777e-003	1.062614e-002	1.286308e+000	-3.560372e+000	-1.121687e+000	5.898508e+000	6.095050e+000
3.921369959280878e+002	1.208738e-002	8.919137e-003	7.448074e-003	1.061632e-002	1.303006e+000	-3.562127e+000	-1.112704e+000	5.920985e+000	6.118249e+000
3.923273768824200e+002	1.205799e-002	8.883912e-003	7.425480e-003	1.059956e-002	1.320767e+000	-3.566433e+000	-1.103708e+000	5.947856e+000	6.145996e+000
3.925177578367523e+002	1.202164e-002	8.841774e-003	7.395997e-003	1.057586e-002	1.339591e+000	-3.573291e+000	-1.094698e+000	5.979121e+000	6.178290e+000
3.927081387910845e+002	1.197832e-002	8.792723e-003	7.359624e-003	1.054522e-002	1.359479e+000	-3.582701e+000	-1.085675e+000	6.014780e+000	6.215131e+000
3.928985197454167e+002	1.192804e-002	8.736760e-003	7.316361e-003	1.050764e-002	1.380429e+000	-3.594663e+000	-1.076638e+000	6.054834e+000	6.256519e+000
3.930889006997489e+002	1.187080e-002	8.673884e-003	7.266208e-003	1.046312e-002	1.402442e+000	-3.609177e+000	-1.067588e+000	6.099282e+000	6.302454e+000
3.932597554023547e+002	1.181691e-002	8.614982e-003	7.218744e-003	1.042067e-002	1.422923e+000	-3.623390e+000	-1.059454e+000	6.141506e+000	6.346085e+000
3.934306101049605e+002	1.176546e-002	8.558561e-003	7.173777e-003	1.038067e-002	1.443179e+000	-3.636703e+000	-1.051308e+000	6.182360e+000	6.388301e+000
3.936014648075663e+002	1.171644e-002	8.504619e-003	7.131309e-003	1.034313e-002	1.463211e+000	-3.649115e+000	-1.043148e+000	6.221845e+000	6.429101e+000
3.937723195101722e+002	1.166987e-002	8.453157e-003	7.091337e-003	1.030805e-002	1.483019e+000	-3.660627e+000	-1.034976e+000	6.259961e+000	6.468485e+000
3.939431742127780e+002	1.162574e-002	8.404176e-003	7.053863e-003	1.027542e-002	1.502601e+000	-3.671237e+000	-1.026791e+000	6.296708e+000	6.506455e+000
3.941140289153838e+002	1.158404e-002	8.357674e-003	7.018887e-003	1.024525e-002	1.521960e+000	-3.680947e+000	-1.018593e+000	6.332086e+000	6.543009e+000
3.942848836179896e+002	1.154479e-002	8.313653e-003	6.986408e-003	1.021754e-002	1.541094e+000	-3.689756e+000	-1.010383e+000	6.366094e+000	6.578147e+000
3.945452835249550e+002	1.150265e-002	8.264331e-003	6.954712e-003	1.019303e-002	1.567712e+000	-3.695765e+000	-9.978394e-001	6.405830e+000	6.619165e+000
3.948056834319204e+002	1.147673e-002	8.231324e-003	6.939368e-003	1.018477e-002	1.591389e+000	-3.695300e+000	-9.852656e-001	6.434098e+000	6.648346e+000
3.950660833388859e+002	1.146703e-002	8.214632e-003	6.940375e-003	1.019277e-002	1.612123e+000	-3.688362e+000	-9.726610e-001	6.450898e+000	6.665693e+000
3.953264832458513e+002	1.147354e-002	8.214254e-003	6.957735e-003	1.021702e-002	1.629915e+000	-3.674952e+000	-9.600258e-001	6.456231e+000	6.671204e+000
3.955868831528167e+002	1.149628e-002	8.230190e-003	6.991447e-003	1.025753e-002	1.644765e+000	-3.655069e+000	-9.473599e-001	6.450096e+000	6.664879e+000
3.958472830597821e+002	1.153523e-002	8.262441e-003	7.041511e-003	1.031430e-002	1.656673e+000	-3.628713e+000	-9.346633e-001	6.432493e+000	6.646719e+000
3.961076829667475e+002	1.159040e-002	8.311006e-003	7.107927e-003	1.038732e-002	1.665639e+000	-3.595884e+000	-9.219360e-001	6.403422e+000	6.616724e+000
3.962626814664695e+002	1.162866e-002	8.345387e-003	7.152949e-003	1.043622e-002	1.669853e+000	-3.574550e+000	-9.143474e-001	6.382585e+000	6.595194e+000
3.964176799661916e+002	1.166700e-002	8.379876e-003	7.198092e-003	1.048522e-002	1.673996e+000	-3.553326e+000	-9.067507e-001	6.361797e+000	6.573715e+000
3.965726784659137e+002	1.170541e-002	8.414473e-003	7.243356e-003	1.053430e-002	1.678069e+000	-3.532213e+000	-8.991459e-001	6.341059e+000	6.552286e+000
3.967276769656357e+002	1.174390e-002	8.449179e-003	7.288740e-003	1.058346e-002	1.682071e+000	-3.511210e+000	-8.915330e-001	6.320369e+000	6.530907e+000
3.968826754653578e+002	1.178246e-002	8.483993e-003	7.334245e-003	1.063271e-002	1.686003e+000	-3.490317e+000	-8.839121e-001	6.299728e+000	6.509579e+000
3.970376739650799e+002	1.182109e-002	8.518915e-003	7.379870e-003	1.068205e-002	1.689865e+000	-3.469535e+000	-8.762830e-001	6.279135e+000	6.488302e+000
3.971926724648019e+002	1.185980e-002	8.553945e-003	7.425615e-003	1.073147e-002	1.693656e+000	-3.448864e+000	-8.686458e-001	6.258592e+000	6.467074e+000
3.974082743852821e+002	1.190717e-002	8.596263e-003	7.482858e-003	1.079377e-002	1.699939e+000	-3.422791e+000	-8.580117e-001	6.234492e+000	6.442197e+000
3.976238763057623e+002	1.194370e-002	8.627805e-003	7.529346e-003	1.084525e-002	1.708050e+000	-3.400479e+000	-8.473667e-001	6.217198e+000	6.424344e+000
3.978394782262425e+002	1.196939e-002	8.648570e-003	7.565080e-003	1.088590e-002	1.717990e+000	-3.381928e+000	-8.367108e-001	6.206710e+000	6.413517e+000
3.980550801467227e+002	1.198423e-002	8.658558e-003	7.590059e-003	1.091573e-002	1.729757e+000	-3.367137e+000	-8.260440e-001	6.203029e+000	6.409715e+000
3.982706820672029e+002	1.198823e-002	8.657770e-003	7.604284e-003	1.093474e-002	1.743352e+000	-3.356106e+000	-8.153663e-001	6.206155e+000	6.412939e+000
3.984862839876830e+002	1.198139e-002	8.646206e-003	7.607755e-003	1.094293e-002	1.758776e+000	-3.348837e+000	-8.046777e-001	6.216087e+000	6.423188e+000
3.987018859081632e+002	1.196370e-002	8.623865e-003	7.600471e-003	1.094030e-002	1.776027e+000	-3.345327e+000	-7.939782e-001	6.232825e+000	6.440462e+000
3.988577498673001e+002	1.194020e-002	8.597051e-003	7.584554e-003	1.092770e-002	1.790463e+000	-3.346209e+000	-7.862384e-001	6.251469e+000	6.459723e+000
3.990136138264370e+002	1.191259e-002	8.566156e-003	7.564567e-003	1.091100e-002	1.805767e+000	-3.348510e+000	-7.784929e-001	6.272897e+000	6.481860e+000
3.991694777855739e+002	1.188086e-002	8.531179e-003	7.540508e-003	1.089019e-002	1.821938e+000	-3.352230e+000	-7.707418e-001	6.297107e+000	6.506875e+000
3.993253417447108e+002	1.184502e-002	8.492122e-003	7.512380e-003	1.086527e-002	1.838978e+000	-3.357370e+000	-7.629850e-001	6.324101e+000	6.534766e+000
3.994812057038478e+002	1.180506e-002	8.448983e-003	7.480180e-003	1.083625e-002	1.856885e+000	-3.363928e+000	-7.552225e-001	6.353877e+000	6.565533e+000
3.996370696629846e+002	1.176098e-002	8.401763e-003	7.443910e-003	1.080312e-002	1.875661e+000	-3.371906e+000	-7.474544e-001	6.386436e+000	6.599177e+000
3.997929336221216e+002	1.171278e-002	8.350463e-003	7.403569e-003	1.076589e-002	1.895305e+000	-3.381303e+000	-7.396806e-001	6.421778e+000	6.635698e+000
3.999401783761449e+002	1.166586e-002	8.300638e-003	7.364108e-003	1.072933e-002	1.914398e+000	-3.390801e+000	-7.323309e-001	6.456575e+000	6.671653e+000
4.000874231301682e+002	1.162053e-002	8.252443e-003	7.326285e-003	1.069438e-002	1.933286e+000	-3.399743e+000	-7.249749e-001	6.490444e+000	6.706649e+000
4.002346678841915e+002	1.157681e-002	8.205878e-003	7.290101e-003	1.066103e-002	1.951967e+000	-3.408129e+000	-7.176124e-001	6.523386e+000	6.740687e+000
4.003819126382148e+002	1.153468e-002	8.160944e-003	7.255556e-003	1.062929e-002	1.970442e+000	-3.415960e+000	-7.102434e-001	6.555401e+000	6.773767e+000
4.005291573922382e+002	1.149414e-002	8.117639e-003	7.222649e-003	1.059915e-002	1.988710e+000	-3.423235e+000	-7.028681e-001	6.586489e+000	6.805888e+000
4.006764021462615e+002	1.145521e-002	8.075964e-003	7.191381e-003	1.057063e-002	2.006772e+000	-3.429955e+000	-6.954864e-001	6.616649e+000	6.837051e+000
4.008236469002848e+002	1.141788e-002	8.035920e-003	7.161751e-003	1.054371e-002	2.024627e+000	-3.436118e+000	-6.880982e-001	6.645882e+000	6.867256e+000
4.008566871865535e+002	1.141043e-002	8.027871e-003	7.156041e-003	1.053860e-002	2.028439e+000	-3.437153e+000	-6.864393e-001	6.651174e+000	6.872710e+000
