time	V(a1)	V(vout)	V(vouts2)
6.109950765772261e+002	1.003296e-002	-1.748688e+000	-2.669781e+000
6.114296593970707e+002	1.005487e-002	-1.756927e+000	-2.631625e+000
6.118642422169154e+002	1.007673e-002	-1.765020e+000	-2.593257e+000
6.122988250367600e+002	1.009854e-002	-1.772966e+000	-2.554675e+000
6.127334078566047e+002	1.012030e-002	-1.780767e+000	-2.515879e+000
6.131679906764493e+002	1.014202e-002	-1.788421e+000	-2.476870e+000
6.136025734962940e+002	1.016368e-002	-1.795930e+000	-2.437648e+000
6.140153057385542e+002	1.018421e-002	-1.802922e+000	-2.400210e+000
6.144280379808142e+002	1.020468e-002	-1.809779e+000	-2.362601e+000
6.148407702230744e+002	1.022509e-002	-1.816502e+000	-2.324821e+000
6.152535024653346e+002	1.024545e-002	-1.823089e+000	-2.286869e+000
6.156662347075948e+002	1.026576e-002	-1.829542e+000	-2.248745e+000
6.160789669498548e+002	1.028601e-002	-1.835860e+000	-2.210450e+000
6.164916991921150e+002	1.030620e-002	-1.842042e+000	-2.171984e+000
6.169171253898069e+002	1.032695e-002	-1.848271e+000	-2.132163e+000
6.173425515874986e+002	1.034764e-002	-1.854353e+000	-2.092181e+000
6.177679777851905e+002	1.036825e-002	-1.860286e+000	-2.052038e+000
6.181934039828824e+002	1.038880e-002	-1.866072e+000	-2.011733e+000
6.186188301805743e+002	1.040927e-002	-1.871710e+000	-1.971267e+000
6.190442563782660e+002	1.042968e-002	-1.877201e+000	-1.930639e+000
6.194696825759579e+002	1.045002e-002	-1.882543e+000	-1.889850e+000
6.198846325969205e+002	1.046978e-002	-1.887616e+000	-1.849926e+000
6.202995826178831e+002	1.048946e-002	-1.892546e+000	-1.809870e+000
6.207145326388456e+002	1.050907e-002	-1.897332e+000	-1.769681e+000
6.211294826598082e+002	1.052860e-002	-1.901976e+000	-1.729361e+000
6.215444326807708e+002	1.054806e-002	-1.906476e+000	-1.688908e+000
6.219593827017334e+002	1.056744e-002	-1.910833e+000	-1.648322e+000
6.223743327226960e+002	1.058674e-002	-1.915047e+000	-1.607605e+000
6.227348348547159e+002	1.060344e-002	-1.918588e+000	-1.572131e+000
6.230953369867358e+002	1.062008e-002	-1.922021e+000	-1.536574e+000
6.234558391187558e+002	1.063665e-002	-1.925345e+000	-1.500933e+000
6.238163412507756e+002	1.065316e-002	-1.928561e+000	-1.465208e+000
6.241768433827956e+002	1.066960e-002	-1.931668e+000	-1.429399e+000
6.245373455148155e+002	1.068597e-002	-1.934666e+000	-1.393507e+000
6.248978476468354e+002	1.070229e-002	-1.937556e+000	-1.357530e+000
6.252920810113518e+002	1.072005e-002	-1.940586e+000	-1.318095e+000
6.256863143758682e+002	1.073772e-002	-1.943485e+000	-1.278578e+000
6.260805477403845e+002	1.075531e-002	-1.946252e+000	-1.238977e+000
6.264747811049008e+002	1.077281e-002	-1.948887e+000	-1.199294e+000
6.268690144694172e+002	1.079022e-002	-1.951390e+000	-1.159529e+000
6.272632478339335e+002	1.080755e-002	-1.953761e+000	-1.119680e+000
6.276574811984499e+002	1.082479e-002	-1.956000e+000	-1.079749e+000
6.280921762871242e+002	1.084370e-002	-1.958315e+000	-1.035632e+000
6.285268713757986e+002	1.086250e-002	-1.960468e+000	-9.914393e-001
6.289615664644729e+002	1.088118e-002	-1.962458e+000	-9.471697e-001
6.293962615531472e+002	1.089974e-002	-1.964287e+000	-9.028236e-001
6.298309566418214e+002	1.091819e-002	-1.965954e+000	-8.584009e-001
6.302656517304959e+002	1.093652e-002	-1.967459e+000	-8.139017e-001
6.307003468191701e+002	1.095474e-002	-1.968801e+000	-7.693260e-001
6.311121751271620e+002	1.097189e-002	-1.969923e+000	-7.270373e-001
6.315240034351538e+002	1.098893e-002	-1.970899e+000	-6.847024e-001
6.319358317431456e+002	1.100585e-002	-1.971729e+000	-6.423215e-001
6.323476600511374e+002	1.102266e-002	-1.972413e+000	-5.998945e-001
6.327594883591293e+002	1.103936e-002	-1.972952e+000	-5.574214e-001
6.331713166671210e+002	1.105595e-002	-1.973344e+000	-5.149022e-001
6.335831449751129e+002	1.107243e-002	-1.973591e+000	-4.723370e-001
6.348846728831067e+002	1.112371e-002	-1.973406e+000	-3.376238e-001
6.352906150809733e+002	1.113946e-002	-1.973050e+000	-2.955435e-001
6.356965572788399e+002	1.115509e-002	-1.972551e+000	-2.534496e-001
6.361024994767066e+002	1.117060e-002	-1.971910e+000	-2.113419e-001
6.365084416745732e+002	1.118599e-002	-1.971126e+000	-1.692206e-001
6.369143838724399e+002	1.120126e-002	-1.970200e+000	-1.270856e-001
6.373203260703065e+002	1.121641e-002	-1.969132e+000	-8.493697e-002
6.377262682681732e+002	1.123144e-002	-1.967921e+000	-4.277463e-002
6.379024368824224e+002	1.123792e-002	-1.967357e+000	-2.447871e-002
6.380786054966716e+002	1.124438e-002	-1.966765e+000	-6.183113e-003
6.382547741109208e+002	1.125081e-002	-1.966146e+000	1.211216e-002
6.384309427251700e+002	1.125722e-002	-1.965497e+000	3.040710e-002
6.386071113394193e+002	1.126361e-002	-1.964821e+000	4.870172e-002
6.387832799536684e+002	1.126997e-002	-1.964116e+000	6.699602e-002
6.389594485679177e+002	1.127631e-002	-1.963384e+000	8.528998e-002
6.393824587068084e+002	1.129143e-002	-1.961529e+000	1.292192e-001
6.398054688456991e+002	1.130641e-002	-1.959521e+000	1.731296e-001
6.402284789845899e+002	1.132125e-002	-1.957360e+000	2.170215e-001
6.406514891234806e+002	1.133594e-002	-1.955045e+000	2.608946e-001
6.410744992623713e+002	1.135049e-002	-1.952577e+000	3.047491e-001
6.414975094012621e+002	1.136490e-002	-1.949956e+000	3.485849e-001
6.419205195401528e+002	1.137916e-002	-1.947181e+000	3.924020e-001
6.423228628923647e+002	1.139259e-002	-1.944399e+000	4.340487e-001
6.427252062445767e+002	1.140589e-002	-1.941481e+000	4.756573e-001
6.431275495967886e+002	1.141904e-002	-1.938426e+000	5.172278e-001
6.435298929490007e+002	1.143206e-002	-1.935235e+000	5.587603e-001
6.439322363012126e+002	1.144495e-002	-1.931906e+000	6.002547e-001
6.443345796534246e+002	1.145770e-002	-1.928442e+000	6.417110e-001
6.447369230056365e+002	1.147031e-002	-1.924840e+000	6.831293e-001
6.451513552252986e+002	1.148315e-002	-1.920988e+000	7.257422e-001
6.455657874449606e+002	1.149585e-002	-1.916992e+000	7.682922e-001
6.459802196646227e+002	1.150839e-002	-1.912853e+000	8.107793e-001
6.463946518842848e+002	1.152078e-002	-1.908569e+000	8.532035e-001
6.468090841039469e+002	1.153302e-002	-1.904141e+000	8.955648e-001
6.472235163236089e+002	1.154510e-002	-1.899569e+000	9.378632e-001
6.476379485432710e+002	1.155704e-002	-1.894853e+000	9.800987e-001
6.480516906653335e+002	1.156880e-002	-1.890009e+000	1.022193e+000
6.484654327873958e+002	1.158040e-002	-1.885023e+000	1.064203e+000
6.488791749094582e+002	1.159185e-002	-1.879897e+000	1.106128e+000
6.492929170315207e+002	1.160314e-002	-1.874630e+000	1.147968e+000
6.497066591535831e+002	1.161427e-002	-1.869222e+000	1.189724e+000
6.501204012756455e+002	1.162525e-002	-1.863674e+000	1.231395e+000
6.505341433977079e+002	1.163607e-002	-1.857984e+000	1.272981e+000
6.509493524343119e+002	1.164676e-002	-1.852134e+000	1.314618e+000
6.513645614709160e+002	1.165729e-002	-1.846145e+000	1.356149e+000
6.517797705075200e+002	1.166766e-002	-1.840019e+000	1.397572e+000
6.521949795441240e+002	1.167786e-002	-1.833755e+000	1.438889e+000
6.526101885807279e+002	1.168790e-002	-1.827353e+000	1.480099e+000
6.530253976173320e+002	1.169778e-002	-1.820812e+000	1.521202e+000
6.534406066539360e+002	1.170749e-002	-1.814134e+000	1.562199e+000
6.538511464088327e+002	1.171693e-002	-1.807396e+000	1.602618e+000
6.542616861637293e+002	1.172620e-002	-1.800525e+000	1.642910e+000
6.546722259186261e+002	1.173531e-002	-1.793522e+000	1.683077e+000
6.550827656735228e+002	1.174425e-002	-1.786388e+000	1.723118e+000
6.554933054284195e+002	1.175303e-002	-1.779121e+000	1.763033e+000
6.559038451833161e+002	1.176164e-002	-1.771722e+000	1.802821e+000
6.563143849382128e+002	1.177009e-002	-1.764191e+000	1.842484e+000
6.567303210231164e+002	1.177848e-002	-1.756432e+000	1.882533e+000
6.571462571080199e+002	1.178669e-002	-1.748541e+000	1.922432e+000
6.575621931929235e+002	1.179473e-002	-1.740519e+000	1.962180e+000
6.579781292778271e+002	1.180259e-002	-1.732365e+000	2.001778e+000
6.583940653627307e+002	1.181028e-002	-1.724080e+000	2.041225e+000
6.588100014476341e+002	1.181780e-002	-1.715663e+000	2.080522e+000
6.592259375325377e+002	1.182514e-002	-1.707114e+000	2.119669e+000
6.596340848343566e+002	1.183218e-002	-1.698600e+000	2.157926e+000
6.600422321361754e+002	1.183904e-002	-1.689964e+000	2.196018e+000
6.604503794379942e+002	1.184573e-002	-1.681206e+000	2.233946e+000
6.608585267398131e+002	1.185225e-002	-1.672326e+000	2.271711e+000
6.612666740416320e+002	1.185860e-002	-1.663324e+000	2.309311e+000
6.616748213434507e+002	1.186477e-002	-1.654201e+000	2.346747e+000
6.620829686452696e+002	1.187078e-002	-1.644956e+000	2.384019e+000
6.624909570275531e+002	1.187661e-002	-1.635594e+000	2.421103e+000
6.628989454098368e+002	1.188227e-002	-1.626115e+000	2.458003e+000
6.633069337921203e+002	1.188775e-002	-1.616519e+000	2.494719e+000
6.637149221744038e+002	1.189306e-002	-1.606805e+000	2.531252e+000
6.641229105566873e+002	1.189819e-002	-1.596973e+000	2.567602e+000
6.645308989389710e+002	1.190315e-002	-1.587024e+000	2.603768e+000
6.649388873212545e+002	1.190794e-002	-1.576958e+000	2.639750e+000
6.653505097715702e+002	1.191259e-002	-1.566688e+000	2.675862e+000
6.657621322218860e+002	1.191706e-002	-1.556304e+000	2.711768e+000
6.661737546722017e+002	1.192135e-002	-1.545806e+000	2.747469e+000
6.665853771225175e+002	1.192546e-002	-1.535194e+000	2.782965e+000
6.669969995728332e+002	1.192939e-002	-1.524467e+000	2.818255e+000
6.674086220231490e+002	1.193314e-002	-1.513626e+000	2.853340e+000
6.678202444734646e+002	1.193671e-002	-1.502671e+000	2.888220e+000
6.682294552244966e+002	1.194008e-002	-1.491669e+000	2.922681e+000
6.686386659755286e+002	1.194328e-002	-1.480561e+000	2.956922e+000
6.690478767265606e+002	1.194629e-002	-1.469345e+000	2.990943e+000
6.694570874775926e+002	1.194912e-002	-1.458023e+000	3.024744e+000
6.698662982286246e+002	1.195178e-002	-1.446594e+000	3.058325e+000
6.702755089796566e+002	1.195425e-002	-1.435058e+000	3.091686e+000
6.706847197306886e+002	1.195654e-002	-1.423415e+000	3.124826e+000
6.711024816904937e+002	1.195870e-002	-1.411420e+000	3.158422e+000
6.715202436502988e+002	1.196067e-002	-1.399321e+000	3.191769e+000
6.719380056101039e+002	1.196245e-002	-1.387115e+000	3.224869e+000
6.723557675699091e+002	1.196404e-002	-1.374805e+000	3.257721e+000
6.727735295297142e+002	1.196545e-002	-1.362389e+000	3.290326e+000
6.731912914895192e+002	1.196666e-002	-1.349868e+000	3.322683e+000
6.736090534493244e+002	1.196769e-002	-1.337242e+000	3.354792e+000
6.740158169941558e+002	1.196851e-002	-1.324851e+000	3.385811e+000
6.744225805389873e+002	1.196915e-002	-1.312367e+000	3.416579e+000
6.748293440838187e+002	1.196961e-002	-1.299789e+000	3.447095e+000
6.752361076286501e+002	1.196990e-002	-1.287117e+000	3.477361e+000
6.756428711734815e+002	1.197000e-002	-1.274352e+000	3.507376e+000
6.760496347183130e+002	1.196992e-002	-1.261493e+000	3.537140e+000
6.764563982631444e+002	1.196967e-002	-1.248541e+000	3.566653e+000
6.768651519504307e+002	1.196923e-002	-1.235434e+000	3.596050e+000
6.772739056377171e+002	1.196862e-002	-1.222240e+000	3.625179e+000
6.776826593250034e+002	1.196782e-002	-1.208958e+000	3.654039e+000
6.780914130122899e+002	1.196685e-002	-1.195588e+000	3.682632e+000
6.785001666995762e+002	1.196569e-002	-1.182131e+000	3.710956e+000
6.789089203868626e+002	1.196435e-002	-1.168586e+000	3.739013e+000
6.793176740741490e+002	1.196283e-002	-1.154954e+000	3.766801e+000
6.797166360007250e+002	1.196118e-002	-1.141566e+000	3.793656e+000
6.801155979273010e+002	1.195935e-002	-1.128101e+000	3.820242e+000
6.805145598538770e+002	1.195735e-002	-1.114560e+000	3.846559e+000
6.809135217804529e+002	1.195518e-002	-1.100941e+000	3.872607e+000
6.813124837070290e+002	1.195284e-002	-1.087246e+000	3.898386e+000
6.817114456336050e+002	1.195033e-002	-1.073473e+000	3.923896e+000
6.821104075601810e+002	1.194765e-002	-1.059623e+000	3.949136e+000
6.825256427098587e+002	1.194467e-002	-1.045131e+000	3.975117e+000
6.829408778595366e+002	1.194152e-002	-1.030563e+000	4.000793e+000
6.833561130092144e+002	1.193818e-002	-1.015918e+000	4.026164e+000
6.837713481588921e+002	1.193465e-002	-1.001198e+000	4.051230e+000
6.841865833085699e+002	1.193094e-002	-9.864020e-001	4.075990e+000
6.846018184582478e+002	1.192705e-002	-9.715298e-001	4.100446e+000
6.850170536079255e+002	1.192297e-002	-9.565815e-001	4.124596e+000
6.854271967249733e+002	1.191877e-002	-9.417458e-001	4.148144e+000
6.858373398420212e+002	1.191438e-002	-9.268438e-001	4.171382e+000
6.862474829590690e+002	1.190982e-002	-9.118754e-001	4.194310e+000
6.866576260761169e+002	1.190508e-002	-8.968407e-001	4.216929e+000
6.870677691931647e+002	1.190017e-002	-8.817397e-001	4.239239e+000
6.874779123102126e+002	1.189507e-002	-8.665724e-001	4.261239e+000
6.878880554272604e+002	1.188980e-002	-8.513387e-001	4.282930e+000
6.882930614733017e+002	1.188443e-002	-8.362342e-001	4.304039e+000
6.886980675193430e+002	1.187888e-002	-8.210727e-001	4.324834e+000
6.891030735653843e+002	1.187316e-002	-8.058540e-001	4.345317e+000
6.895080796114257e+002	1.186727e-002	-7.905782e-001	4.365487e+000
6.899130856574670e+002	1.186122e-002	-7.752453e-001	4.385344e+000
6.903180917035083e+002	1.185499e-002	-7.598553e-001	4.404889e+000
6.907230977495497e+002	1.184859e-002	-7.444082e-001	4.424121e+000
6.911363649155708e+002	1.184189e-002	-7.285910e-001	4.443418e+000
6.915496320815918e+002	1.183501e-002	-7.127226e-001	4.462380e+000
6.919628992476129e+002	1.182796e-002	-6.968028e-001	4.481006e+000
6.923761664136340e+002	1.182074e-002	-6.808317e-001	4.499296e+000
6.927894335796551e+002	1.181334e-002	-6.648092e-001	4.517250e+000
6.932027007456761e+002	1.180577e-002	-6.487355e-001	4.534868e+000
6.936159679116972e+002	1.179802e-002	-6.326104e-001	4.552151e+000
6.940307966300766e+002	1.179008e-002	-6.163770e-001	4.569156e+000
6.944456253484559e+002	1.178196e-002	-6.001004e-001	4.585813e+000
6.948604540668353e+002	1.177367e-002	-5.837806e-001	4.602124e+000
6.952752827852145e+002	1.176521e-002	-5.674176e-001	4.618087e+000
6.956901115035938e+002	1.175658e-002	-5.510115e-001	4.633703e+000
6.961049402219732e+002	1.174777e-002	-5.345622e-001	4.648972e+000
6.965197689403525e+002	1.173880e-002	-5.180698e-001	4.663894e+000
6.969366325522805e+002	1.172961e-002	-5.014573e-001	4.678535e+000
6.973534961642085e+002	1.172026e-002	-4.848100e-001	4.692817e+000
6.977703597761365e+002	1.171074e-002	-4.681280e-001	4.706740e+000
6.981872233880646e+002	1.170104e-002	-4.514111e-001	4.720305e+000
6.986040869999926e+002	1.169119e-002	-4.346594e-001	4.733512e+000
6.990209506119206e+002	1.168116e-002	-4.178730e-001	4.746360e+000
6.994378142238486e+002	1.167096e-002	-4.010517e-001	4.758849e+000
6.998478063954827e+002	1.166078e-002	-3.844783e-001	4.770779e+000
7.002577985671169e+002	1.165043e-002	-3.678798e-001	4.782356e+000
7.006677907387510e+002	1.163993e-002	-3.512562e-001	4.793580e+000
7.010777829103853e+002	1.162927e-002	-3.346075e-001	4.804450e+000
7.014877750820194e+002	1.161846e-002	-3.179338e-001	4.814966e+000
7.018977672536536e+002	1.160749e-002	-3.012350e-001	4.825129e+000
7.023077594252877e+002	1.159636e-002	-2.845111e-001	4.834939e+000
7.027279920106572e+002	1.158479e-002	-2.673479e-001	4.844627e+000
7.031482245960268e+002	1.157306e-002	-2.501676e-001	4.853938e+000
7.035684571813963e+002	1.156117e-002	-2.329701e-001	4.862873e+000
7.039886897667658e+002	1.154913e-002	-2.157554e-001	4.871432e+000
7.044089223521353e+002	1.153693e-002	-1.985236e-001	4.879614e+000
7.048291549375049e+002	1.152456e-002	-1.812745e-001	4.887421e+000
7.052493875228744e+002	1.151204e-002	-1.640083e-001	4.894851e+000
7.056669679271606e+002	1.149945e-002	-1.468387e-001	4.901856e+000
7.060845483314469e+002	1.148670e-002	-1.296613e-001	4.908486e+000
7.065021287357331e+002	1.147380e-002	-1.124762e-001	4.914742e+000
7.069197091400192e+002	1.146076e-002	-9.528331e-002	4.920623e+000
7.073372895443055e+002	1.144756e-002	-7.808270e-002	4.926129e+000
7.077548699485917e+002	1.143421e-002	-6.087434e-002	4.931261e+000
7.081724503528780e+002	1.142071e-002	-4.365823e-002	4.936018e+000
7.085819455029570e+002	1.140733e-002	-2.677242e-002	4.940315e+000
7.089914406530361e+002	1.139382e-002	-9.887931e-003	4.944248e+000
7.094009358031151e+002	1.138016e-002	6.995222e-003	4.947816e+000
7.098104309531942e+002	1.136637e-002	2.387704e-002	4.951019e+000
7.102199261032732e+002	1.135244e-002	4.075753e-002	4.953858e+000
7.106294212533524e+002	1.133838e-002	5.763669e-002	4.956332e+000
7.110389164034314e+002	1.132417e-002	7.451452e-002	4.958441e+000
7.114589734481873e+002	1.130947e-002	9.182215e-002	4.960240e+000
7.118790304929433e+002	1.129462e-002	1.091192e-001	4.961655e+000
7.122990875376993e+002	1.127964e-002	1.264056e-001	4.962685e+000
7.127191445824552e+002	1.126452e-002	1.436815e-001	4.963331e+000
7.131392016272112e+002	1.124926e-002	1.609468e-001	4.963592e+000
7.135592586719672e+002	1.123387e-002	1.782014e-001	4.963469e+000
7.139793157167231e+002	1.121833e-002	1.954455e-001	4.962961e+000
7.143869564357794e+002	1.120314e-002	2.121648e-001	4.962098e+000
7.147945971548359e+002	1.118782e-002	2.288656e-001	4.960875e+000
7.152022378738922e+002	1.117238e-002	2.455478e-001	4.959294e+000
7.156098785929485e+002	1.115681e-002	2.622115e-001	4.957352e+000
7.160175193120048e+002	1.114113e-002	2.788566e-001	4.955051e+000
7.164251600310612e+002	1.112533e-002	2.954832e-001	4.952391e+000
7.168328007501175e+002	1.110940e-002	3.120912e-001	4.949371e+000
7.172454188415176e+002	1.109316e-002	3.288787e-001	4.945944e+000
7.176580369329176e+002	1.107681e-002	3.456382e-001	4.942148e+000
7.180706550243177e+002	1.106034e-002	3.623699e-001	4.937983e+000
7.184832731157179e+002	1.104375e-002	3.790736e-001	4.933449e+000
7.188958912071180e+002	1.102705e-002	3.957495e-001	4.928546e+000
7.193085092985181e+002	1.101023e-002	4.123974e-001	4.923274e+000
7.197211273899181e+002	1.099330e-002	4.290175e-001	4.917633e+000
7.201412154568149e+002	1.097595e-002	4.459066e-001	4.911526e+000
7.205613035237117e+002	1.095848e-002	4.627579e-001	4.905039e+000
7.209813915906084e+002	1.094091e-002	4.795712e-001	4.898174e+000
7.214014796575051e+002	1.092322e-002	4.963466e-001	4.890929e+000
7.218215677244018e+002	1.090543e-002	5.130840e-001	4.883306e+000
7.222416557912986e+002	1.088752e-002	5.297835e-001	4.875303e+000
7.226617438581953e+002	1.086950e-002	5.464451e-001	4.866920e+000
7.230647100354886e+002	1.085212e-002	5.623871e-001	4.858523e+000
7.234676762127817e+002	1.083464e-002	5.782863e-001	4.849783e+000
7.238706423900750e+002	1.081707e-002	5.941427e-001	4.840700e+000
7.242736085673682e+002	1.079941e-002	6.099563e-001	4.831275e+000
7.246765747446615e+002	1.078166e-002	6.257270e-001	4.821507e+000
7.250795409219546e+002	1.076381e-002	6.414549e-001	4.811395e+000
7.254825070992479e+002	1.074587e-002	6.571400e-001	4.800941e+000
7.264588663785760e+002	1.070204e-002	6.949401e-001	4.774198e+000
7.268755191500477e+002	1.068318e-002	7.109863e-001	4.762174e+000
7.272921719215195e+002	1.066424e-002	7.269752e-001	4.749791e+000
7.277088246929912e+002	1.064521e-002	7.429067e-001	4.737047e+000
7.281254774644630e+002	1.062609e-002	7.587809e-001	4.723944e+000
7.285421302359347e+002	1.060688e-002	7.745979e-001	4.710481e+000
7.289587830074065e+002	1.058759e-002	7.903575e-001	4.696657e+000
7.293754357788782e+002	1.056821e-002	8.060598e-001	4.682474e+000
7.298105829671597e+002	1.054789e-002	8.223950e-001	4.667288e+000
7.302457301554412e+002	1.052748e-002	8.386584e-001	4.651718e+000
7.306808773437226e+002	1.050699e-002	8.548501e-001	4.635764e+000
7.311160245320041e+002	1.048642e-002	8.709701e-001	4.619425e+000
7.315511717202855e+002	1.046576e-002	8.870184e-001	4.602703e+000
7.319863189085670e+002	1.044503e-002	9.029950e-001	4.585596e+000
7.324214660968485e+002	1.042421e-002	9.188998e-001	4.568105e+000
7.328319213647602e+002	1.040450e-002	9.338310e-001	4.551257e+000
7.332423766326721e+002	1.038472e-002	9.486906e-001	4.534077e+000
7.336528319005838e+002	1.036489e-002	9.634788e-001	4.516566e+000
7.340632871684956e+002	1.034499e-002	9.781954e-001	4.498723e+000
7.344737424364073e+002	1.032503e-002	9.928406e-001	4.480549e+000
7.348841977043192e+002	1.030501e-002	1.007414e+000	4.462043e+000
7.352946529722309e+002	1.028492e-002	1.021916e+000	4.443206e+000
7.357027453902706e+002	1.026489e-002	1.036260e+000	4.424150e+000
7.361108378083104e+002	1.024481e-002	1.050525e+000	4.404774e+000
7.365189302263501e+002	1.022468e-002	1.064711e+000	4.385077e+000
7.369270226443898e+002	1.020449e-002	1.078818e+000	4.365059e+000
7.373351150624295e+002	1.018425e-002	1.092846e+000	4.344721e+000
7.377432074804693e+002	1.016396e-002	1.106796e+000	4.324062e+000
7.381512998985090e+002	1.014362e-002	1.120667e+000	4.303082e+000
7.385790001040712e+002	1.012225e-002	1.135122e+000	4.280775e+000
7.390067003096334e+002	1.010084e-002	1.149482e+000	4.258128e+000
7.394344005151955e+002	1.007938e-002	1.163748e+000	4.235142e+000
7.398621007207577e+002	1.005787e-002	1.177920e+000	4.211816e+000
7.402898009263198e+002	1.003632e-002	1.191997e+000	4.188150e+000
7.407175011318821e+002	1.001472e-002	1.205980e+000	4.164144e+000
7.411452013374442e+002	9.993078e-003	1.219869e+000	4.139798e+000
7.415493665359885e+002	9.972590e-003	1.232903e+000	4.116485e+000
7.419535317345328e+002	9.952072e-003	1.245846e+000	4.092883e+000
7.423576969330771e+002	9.931524e-003	1.258699e+000	4.068991e+000
7.427618621316213e+002	9.910946e-003	1.271462e+000	4.044811e+000
7.431660273301657e+002	9.890338e-003	1.284134e+000	4.020341e+000
7.435701925287100e+002	9.869699e-003	1.296716e+000	3.995581e+000
7.439743577272543e+002	9.849031e-003	1.309207e+000	3.970533e+000
7.443747601869344e+002	9.828530e-003	1.321491e+000	3.945439e+000
7.447751626466144e+002	9.808010e-003	1.333678e+000	3.920070e+000
7.451755651062945e+002	9.787470e-003	1.345770e+000	3.894427e+000
7.455759675659745e+002	9.766911e-003	1.357767e+000	3.868510e+000
7.459763700256546e+002	9.746332e-003	1.369667e+000	3.842319e+000
7.463767724853345e+002	9.725734e-003	1.381472e+000	3.815853e+000
7.467771749450146e+002	9.705117e-003	1.393181e+000	3.789113e+000
7.471938040946723e+002	9.683649e-003	1.405267e+000	3.761023e+000
7.476104332443299e+002	9.662170e-003	1.417244e+000	3.732651e+000
7.480270623939875e+002	9.640682e-003	1.429110e+000	3.703997e+000
7.484436915436451e+002	9.619184e-003	1.440867e+000	3.675061e+000
7.488603206933027e+002	9.597676e-003	1.452515e+000	3.645844e+000
7.492769498429603e+002	9.576158e-003	1.464052e+000	3.616344e+000
7.496935789926180e+002	9.554630e-003	1.475480e+000	3.586563e+000
7.500992499314762e+002	9.533665e-003	1.486499e+000	3.557302e+000
7.505049208703343e+002	9.512700e-003	1.497408e+000	3.527791e+000
7.509105918091925e+002	9.491738e-003	1.508209e+000	3.498030e+000
7.513162627480507e+002	9.470776e-003	1.518902e+000	3.468018e+000
7.517219336869089e+002	9.449817e-003	1.529485e+000	3.437756e+000
7.521276046257671e+002	9.428858e-003	1.539959e+000	3.407244e+000
7.525332755646252e+002	9.407901e-003	1.550325e+000	3.376482e+000
7.529294369154467e+002	9.387442e-003	1.560339e+000	3.346205e+000
7.533255982662681e+002	9.366993e-003	1.570244e+000	3.315703e+000
7.537217596170896e+002	9.346556e-003	1.580039e+000	3.284975e+000
7.541179209679109e+002	9.326131e-003	1.589725e+000	3.254021e+000
7.545140823187323e+002	9.305716e-003	1.599301e+000	3.222842e+000
7.549102436695538e+002	9.285313e-003	1.608768e+000	3.191437e+000
7.553064050203752e+002	9.264921e-003	1.618125e+000	3.159807e+000
7.556675312870819e+002	9.246347e-003	1.626564e+000	3.130798e+000
7.560286575537887e+002	9.227790e-003	1.634908e+000	3.101611e+000
7.563897838204954e+002	9.209251e-003	1.643155e+000	3.072248e+000
7.567509100872020e+002	9.190728e-003	1.651308e+000	3.042707e+000
7.571120363539087e+002	9.172223e-003	1.659364e+000	3.012989e+000
7.574731626206154e+002	9.153734e-003	1.667326e+000	2.983093e+000
7.578342888873222e+002	9.135263e-003	1.675191e+000	2.953021e+000
7.582549847775264e+002	9.113770e-003	1.684242e+000	2.917788e+000
7.586756806677306e+002	9.092311e-003	1.693160e+000	2.882335e+000
7.590963765579348e+002	9.070886e-003	1.701946e+000	2.846662e+000
7.595170724481391e+002	9.049495e-003	1.710598e+000	2.810769e+000
7.599377683383433e+002	9.028139e-003	1.719118e+000	2.774655e+000
7.603584642285475e+002	9.006816e-003	1.727504e+000	2.738322e+000
7.607791601187518e+002	8.985528e-003	1.735758e+000	2.701767e+000
7.611920236611602e+002	8.964675e-003	1.743726e+000	2.665690e+000
7.616048872035685e+002	8.943866e-003	1.751563e+000	2.629421e+000
7.620177507459770e+002	8.923100e-003	1.759269e+000	2.592960e+000
7.624306142883854e+002	8.902378e-003	1.766843e+000	2.556307e+000
7.628434778307939e+002	8.881701e-003	1.774286e+000	2.519463e+000
7.632563413732022e+002	8.861066e-003	1.781598e+000	2.482427e+000
7.636692049156106e+002	8.840476e-003	1.788778e+000	2.445199e+000
7.640635539396517e+002	8.820856e-003	1.795512e+000	2.409471e+000
7.644579029636927e+002	8.801285e-003	1.802121e+000	2.373584e+000
7.648522519877338e+002	8.781763e-003	1.808606e+000	2.337539e+000
7.652466010117749e+002	8.762291e-003	1.814968e+000	2.301334e+000
7.656409500358160e+002	8.742869e-003	1.821205e+000	2.264972e+000
7.660352990598570e+002	8.723496e-003	1.827318e+000	2.228450e+000
7.664296480838981e+002	8.704172e-003	1.833307e+000	2.191770e+000
7.668498075986767e+002	8.683644e-003	1.839557e+000	2.152531e+000
7.672699671134551e+002	8.663182e-003	1.845662e+000	2.113133e+000
7.676901266282337e+002	8.642787e-003	1.851624e+000	2.073575e+000
7.681102861430121e+002	8.622460e-003	1.857442e+000	2.033859e+000
7.685304456577907e+002	8.602199e-003	1.863116e+000	1.993982e+000
7.689506051725691e+002	8.582005e-003	1.868646e+000	1.953947e+000
7.693707646873477e+002	8.561878e-003	1.874032e+000	1.913751e+000
7.697793565229433e+002	8.542376e-003	1.879130e+000	1.874521e+000
7.701879483585390e+002	8.522947e-003	1.884090e+000	1.835161e+000
7.705965401941346e+002	8.503591e-003	1.888911e+000	1.795672e+000
